No.,Nombre de municipio,Nombre de localidad,Clave del Centro de Trabajo (CCT),Nombre del plantel,Matrícula,Semáforo federal,Programa,Porcentaje de avance (%),Latitud,Longitud
1971,HUEJOTZINGO,SANTA ANA XALMIMILULCO,21DPR1770E,ALFREDO V. BONFIL,340,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.206475,-98.383373
1972,HUEJOTZINGO,SANTA ANA XALMIMILULCO,21DPR3511E,VICENTE SUAREZ FERRER,261,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.206475,-98.383373
1973,SAN MATÍAS TLALANCALECA,SAN FRANCISCO TLÁLOC,21DJN0468W,ENRIQUE LAUBSCHER,96,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.369722,-98.477222
1974,CUAUTEMPAN,HUEYTENTAN,21ETV0013L,MOISES SAENZ,67,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.881111,-97.821944
1975,TECALI DE HERRERA,LA TRINIDAD TIANGUISMANALCO,21DJN0172L,MAURILIA CARRASCO MALDONADO,108,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.901033,-97.969136
1976,SAN JUAN ATZOMPA,SAN JUAN ATZOMPA,21DPR1573D,JUSTO SIERRA MENDEZ,126,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.746944,-98.023333
1977,TECALI DE HERRERA,LA TRINIDAD TIANGUISMANALCO,21ETV0445Z,JEAN PIAGET,99,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.894862,-98.034085
1978,SAN ANDRÉS CHOLULA,SAN ANDRÉS CHOLULA,21DPR3027K,24 DE FEBRERO,150,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.021432,-98.286468
1979,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DPR1029V,IGNACIO ZARAGOZA,425,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.078563,-98.176488
1980,CUETZALAN DEL PROGRESO,NECTEPEC,21DCC0019B,OLOXOCHIPIPILMEJ,71,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,20.030819,-97.441218
1981,TLATLAUQUITEPEC,AJOCOTZINGO,21DCC0025M,VICENTE SUAREZ,51,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.815732,-97.481511
1982,CHICONCUAUTLA,ZEMPOALA,21DCC0136R,SEMPOALXOCHITL,86,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,20.088611,-97.996111
1983,IXTACAMAXTITLÁN,CALPANERÍA ATEZQUILLA,21DJN0800L,ATEXQUILLA,120,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.655556,-97.995278
1984,CUETZALAN DEL PROGRESO,TENANGO,21DJN1814V,JOSEFA ORTIZ DE DOMINGUEZ,18,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,20.018945,-97.484972
1985,COHETZALA,SANTA MÓNICA,21DJN2056I,OMIXUCHIL,24,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.208611,-98.803611
1986,ATEMPAN,LAS DELICIAS,21DPB0538Q,GENERAL IGNACIO ZARAGOZA,142,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.8375,-97.447222
1987,TETELA DE OCAMPO,SAN JOSÉ,21DPR0530Z,JUAN N. MENDEZ,53,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.788889,-97.777222
1988,TETELA DE OCAMPO,LA SOLEDAD,21DPR0532X,JUAN N. MENDEZ,65,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.803611,-97.816944
1989,ZACATLÁN,LA ESTRELLA,21DPR0835R,MARIANO ESCOBEDO,22,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.890278,-98.011111
1990,ZACATLÁN,TLATEMPA,21DPR0850J,FELIPE BERRIOZABAL,205,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.949167,-97.933611
1991,SAN JUAN ATENCO,SAN JOSÉ GUERRERO,21DPR0920O,FRANCISCO I. MADERO,62,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.995278,-97.538056
1992,TLATLAUQUITEPEC,AJOCOTZINGO,21DPR0989U,PROFESOR  CARLOS PASTRANA JIMENEZ,98,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.815732,-97.481511
1993,CHIGNAHUAPAN,IXTLAHUACA (PALANCINGO),21DPR1075G,SIMON BOLIVAR,76,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.863611,-98.003333
1994,FRANCISCO Z. MENA,PALMA REAL DE ADENTRO,21DPR2141W,NETZAHUALCOYOTL,57,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,20.798056,-97.728889
1995,TECALI DE HERRERA,AHUATEPEC,21ETV0434U,ESTELA MORALES DE JIMENEZ,269,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.2327,-96.9992
1996,ATLIXCO,ATLIXCO,21DCC1088E,IGNACIO ALLENDE,40,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.908603,-98.468129
1997,PALMAR DE BRAVO,SAN MIGUEL XALTEPEC,21ETV0201E,BELISARIO DOMINGUEZ,128,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.871092,-97.619284
1998,TLATLAUQUITEPEC,EL PROGRESO,21ETV0667J,GABINO BARREDA,30,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.883611,-97.505278
1999,AYOTOXCO DE GUERRERO,SAN ANTONIO METZONAPA,21DCC0355D,NINOS HEROES,25,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,20.052397,-97.379867
2000,CUETZALAN DEL PROGRESO,CIUDAD DE CUETZALAN,21ETV0952E,TELESECUNDARIA,65,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,20.018611,-97.521111
2001,TEPEXI DE RODRÍGUEZ,AGUA SANTA ANA,21DPR0494K,MIGUEL HIDALGO Y COSTILLA,84,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.516111,-97.955556
2002,CHIGNAHUAPAN,MATLAHUACALES DE AQUILES SERDÁN,21DJN0792T,AQUILES SERDAN,60,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.763056,-98.056111
2003,SAN GABRIEL CHILAC,SAN GABRIEL CHILAC,21EML0018Q,CENTRO DE ATENCION MULTIPLE,15,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.328056,-97.35
2004,TECALI DE HERRERA,LAS LOBERAS,21DPR3623I,RAFAEL RAMIREZ,48,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.841944,-97.9575
2005,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EPR0243E,JOSE CLOTILDE TORRES RAMOS,187,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.084824,-98.20894
2006,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EPR0518C,JOSE CLOTILDE TORRES RAMOS,500,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.084824,-98.20894
2007,ZOQUITLÁN,CACALOC,21ETV0254J,TIERRA Y LIBERTAD,121,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.353056,-97.099444
2008,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21EJN0053X,JOSE CLOTILDE TORRES RAMOS,116,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.084846,-98.208972
2009,HUATLATLAUCA,EMILIANO ZAPATA,21DCC0203Z,MARIA MONTESSORI,15,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.697727,-97.972498
2010,TLACHICHUCA,LÁZARO CÁRDENAS,21DJN0877Z,NICOLAS VAZQUEZ ARRIOLA,54,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.143056,-97.400556
2011,TLACHICHUCA,LÁZARO CÁRDENAS,21DPR0622P,LAZARO CARDENAS,140,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.143056,-97.400556
2012,TEOTLALCO,ACHICHIPICO,21DPR0977P,MIGUEL HIDALGO Y COSTILLA,14,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.500966,-98.810836
2013,ATLIXCO,LA MAGDALENA,21EPR0043G,PRIMARIA MIGUEL ALATRISTE,526,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.909623,-98.468326
2014,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DJN0140T,EMILIANO ZAPATA,182,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.065266,-98.236199
2015,LOS REYES DE JUÁREZ,LOS REYES DE JUÁREZ,21DPR0277W,BENITO JUAREZ,491,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.962708,-97.828343
2016,TECALI DE HERRERA,SANTA CRUZ AJAJALPAN,21ETV0443B,GREGORIO DE GANTE,57,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.949722,-97.950278
2017,SAN PEDRO CHOLULA,CHOLULA DE RIVADAVIA,21DTV0058I,JUAN BLANCA ESPINOSA,392,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.079253,-98.277569
2018,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21ETV0655E,JOSE VASCONCELOS,443,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.027164,-98.136908
2019,HUEJOTZINGO,SANTA ANA XALMIMILULCO,21DPR3447U,EMILIANO ZAPATA,557,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.222794,-98.374852
2020,CUAUTLANCINGO,SAN JUAN CUAUTLANCINGO,21EPR0072B,MIGUEL HIDALGO Y COSTILLA,575,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.090969,-98.270364
2021,PUEBLA,SANTA MARÍA XONACATEPEC,21EJN1126F,JARDIN DE NINOS LUIS DONALDO COLOSIO MURRIETA,85,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.087707,-98.106654
2022,TEPEACA,TEPEACA,21DPR0477U,INGENIERO AARON MERINO FERNANDEZ,202,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.977278,-97.901181
2023,CHIAUTZINGO,SAN LORENZO CHIAUTZINGO,21EPR0255J,SOR JUANA INES DE LA CRUZ,466,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.203754,-98.468809
2024,CHIAUTZINGO,SAN LORENZO CHIAUTZINGO,21DTV0027P,EMPERADOR CUAUHTEMOC,435,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.203611,-98.4675
2025,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DPR0060Y,MTRO. IGNACIO M. ALTAMIRANO,274,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.019871,-98.189319
2026,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DJN0076I,OTLI,83,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.009236,-98.22802
2027,ZACAPOAXTLA,GONZALO BAUTISTA,21ETV0553H,JUDITH SANCHEZ ZAMITIZ,56,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.7275,-97.594167
2028,HUATLATLAUCA,CHIMALA,21DPB0089B,MARTIRES DE LA ENSENANZA,31,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.706944,-98.034167
2029,HUATLATLAUCA,QUETZALAPA (SAN BALTAZAR QUETZALAPA),21DTV0222S,MIGUEL HIDALGO Y COSTILLA,42,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.705833,-98.059722
2030,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21ETV0557D,JESUS REYES HEROLES,528,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.007762,-98.230954
2031,CHICONCUAUTLA,SAN LORENZO TLAXIPEHUALA,21DCC1060Z,ROSAURA ZAPATA,24,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,20.130278,-97.973611
2032,CHICONCUAUTLA,SAN LORENZO TLAXIPEHUALA,21DPB0779O,VICENTE GUERRERO,79,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,20.130278,-97.973611
2033,ZAUTLA,SAN ANDRÉS YAHUITLALPAN,21DAI0010G,RAUL ISIDRO BURGOS,164,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.673333,-97.726944
2034,PUEBLA,SAN ANDRÉS AZUMIATLA,21DPB0909R,MACUIXOCHITL,208,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.904167,-98.252778
2035,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DCC1179W,TETEPETZIN,94,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.027334,-98.179762
2036,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DJN0340R,CHIMALPOPOCA,152,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.003513,-98.222786
2037,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DTV0163T,TELESECUNDARIA,313,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.994989,-98.178134
2038,TIANGUISMANALCO,TIANGUISMANALCO,21DST0133L,ESCUELA SECUNDARIA TECNICA NUM. 122,213,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.973124,-98.448839
2039,HUAUCHINANGO,TENANGO DE LAS FLORES,21DST0014Y,ESCUELA SECUNDARIA TECNICA NUM. 14,351,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,20.201109,-97.973122
2040,CUAUTLANCINGO,SAN JUAN CUAUTLANCINGO,21EJN1391D,CARMEN SERDAN,115,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.105264,-98.276364
2041,XICOTEPEC,EL PORVENIR EJIDO,21DJN2142E,WALT DISNEY,23,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,20.370833,-97.841667
2042,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DPR0234Y,CLUB DE LEONES NUM. 3,596,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.066405,-98.179475
2043,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DPR2275L,CLUB DE LEONES NUM. 3,132,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.066405,-98.179475
2044,ZINACATEPEC,SAN SEBASTIÁN ZINACATEPEC,21DST0008N,ESCUELA SECUNDARIA TECNICA NUM. 8,565,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.328311,-97.250195
2045,TEHUITZINGO,SANTA CRUZ TEJALPA,21DPR0990J,NINOS HEROES,117,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.360833,-98.360278
2046,TLACHICHUCA,COLONIA AGRÍCOLA BELLA VISTA (SAN VICENTE),21DTV0031B,LEONA VICARIO,449,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.249722,-97.419444
2047,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DJN0161F,20 DE NOVIEMBRE,237,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.018897,-98.208354
2048,ACATLÁN,ACATLÁN DE OSORIO,21EJN0071M,C.E. PRESIDENTE LICENCIADO BENITO JUAREZ,292,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.202244,-98.044638
2049,TLAPANALÁ,RANCHO DE TEPETZINGO,21EJN0101Q,LICENCIADO JESUS REYES HEROLES,25,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.687778,-98.504444
2050,MOLCAXAC,MOLCAXAC,21DJN0317Q,ABEL BAUTISTA REYES,85,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.737901,-97.911859
2051,MOLCAXAC,MOLCAXAC,21DPR0914D,JUAN CRISOSTOMO BONILLA,78,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.737901,-97.911859
2052,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DPR1665U,HACIENDA DE GUELATAO,521,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.004444,-98.192712
2053,HUAUCHINANGO,XALTEPEC,21DCC0231V,QUETZALCOATL,163,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,20.166111,-98.001389
2054,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DPR1899I,DOCE DE OCTUBRE,244,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.002083,-98.237678
2055,IXTACAMAXTITLÁN,ZARAGOZA,21DAI0009R,NACIONES UNIDAS,89,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.566111,-97.806944
2056,ATEMPAN,TEZHUATEPEC,21DJN0196V,BELISARIO DOMINGUEZ,78,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.811667,-97.4625
2057,HUEHUETLÁN EL CHICO,AYOXUXTLA (AYOXUXTLA DE ZAPATA),21EPR0144E,EMILIANO ZAPATA,73,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.268878,-98.761191
2058,HUEHUETLÁN EL CHICO,AYOXUXTLA (AYOXUXTLA DE ZAPATA),21ETV0524M,FRANCISCO MENDOZA,18,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.271389,-98.761944
2059,CUETZALAN DEL PROGRESO,CIUDAD DE CUETZALAN,21DES0014F,ALEJANDRINA R DE ENRIQUEZ,539,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,20.015773,-97.525192
2060,IZÚCAR DE MATAMOROS,SAN CARLOS BUENAVISTA,21DJN0863X,SIERVO DE LA NACION,53,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.514167,-98.519722
2061,IZÚCAR DE MATAMOROS,SAN CARLOS BUENAVISTA,21ETV0734R,CUAUHTEMOC,63,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.607857,-98.464015
2062,TEPEOJUMA,LA MAGDALENA,21DJN1193E,JOSEFA ORTIZ DE DOMINGUEZ,26,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.701944,-98.439444
2063,CHIAUTLA,CIUDAD DE CHIAUTLA DE TAPIA,21DPR1235D,XOCHITL,163,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.294421,-98.603983
2064,TENAMPULCO,TENAMPULCO,21DCC0774O,CARMEN SERDAN,11,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,20.171667,-97.4075
2065,PALMAR DE BRAVO,GUADALUPE PILETAS,21DJN1005V,TOTOPITL,31,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.818056,-97.415278
2066,TEPEACA,TEPEACA,21EES0306T,C.E. GENERAL MIGUEL NEGRETE NOVOA,457,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.986364,-97.899467
2067,TEPEACA,TEPEACA,21EPR1514N,C.E. GENERAL MIGUEL NEGRETE NOVOA,622,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.986364,-97.899467
2068,PETLALCINGO,SAN JOSÉ TEXCALAPA,21DPR0184G,TIERRA Y LIBERTAD,33,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.064722,-97.974722
2069,PALMAR DE BRAVO,SAN MIGUEL XALTEPEC,21EST0018T,TECNICA INDUSTRIAL NUM. 18,410,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.874722,-97.615556
2070,TEPEACA,SAN JOSÉ CARPINTEROS,21ETV0339Q,HUGO LEIGH,154,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.994722,-97.911667
2071,TEPEACA,SAN CRISTÓBAL LOS NAVA,21DPR0472Z,CUAUHTEMOC,196,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.995278,-97.831944
2072,ZACATLÁN,DOS CERRITOS,21DPR2992V,LICENCIADO EMILIO PORTES GIL,26,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.88,-97.999722
2073,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DJN0719K,CARLO LORENZINI,120,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.048126,-98.260509
2074,PUEBLA,GUADALUPE,21DPR2643P,JOSEFA ORTIZ DE DOMINGUEZ,317,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.047663,-98.260763
2075,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DES0067K,JESUS ROMERO FLORES,852,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.079037,-98.207013
2076,IZÚCAR DE MATAMOROS,SAN JUAN COLÓN,21DJN0021F,ANASTACIO BUSTAMANTE,86,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.577222,-98.558333
2077,CUAUTEMPAN,CERRO VERDE (EJECATEPECO),21DPB0032A,NINOS HEROES,83,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.925556,-97.794167
2078,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DPR0195M,ESTEBAN DE ANTUNANO,470,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.09417,-98.232318
2079,SAN PEDRO CHOLULA,CHOLULA DE RIVADAVIA,21DPR0344D,EMILIANO ZAPATA,649,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.09688,-98.342346
2080,JUAN C. BONILLA,SANTA MARÍA ZACATEPEC,21DPR2404P,FRANCISCO VILLA,736,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.124143,-98.366501
2081,XOCHITLÁN DE VICENTE SUÁREZ,XOCHITLÁN DE ROMERO RUBIO (TATEMPAN),21DJN2161T,FRANCISCO GONZALEZ BOCANEGRA,69,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.974369,-97.627512
2082,ATLIXCO,SAN JERÓNIMO COYULA,21DCC0550G,QUETZALCOATL,198,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.892838,-98.513643
2083,PUEBLA,HEROICA PUEBLA DE ZARAGOZA,21DST0070Q,ESCUELA SECUNDARIA TECNICA NUM. 65,595,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.989593,-98.197803
2084,CUAUTLANCINGO,SANCTORUM,21DPR3499Z,LICENCIADO VICENTE LOMBARDO TOLEDANO,683,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.098904,-98.238607
2085,VICENTE GUERRERO,TELPATLÁN,21DAI0021M,FRANCISCO I. MADERO,461,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.484167,-97.152222
2086,AJALPAN,SAN SEBASTIÁN ALCOMUNGA,21DAI0024J,NINOS HEROES DE CHAPULTEPEC,262,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.430556,-97.025
2087,ZOQUITLÁN,ACATEPEC (SAN ANTONIO),21DAI0025I,VICENTE GUERRERO,176,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.371375,-97.037399
2088,SAN SEBASTIÁN TLACOTEPEC,SAN MARTÍN MAZATEOPAN,21DAI0029E,EMILIANO ZAPATA,185,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.452778,-96.816111
2089,ATLIXCO,GUADALUPE HUEXOCUAPAN,21DCC0032W,BENEMERITO DE LAS AMERICAS,18,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.916667,-98.539167
2090,COXCATLÁN,XACALCO,21DCC0209T,ANGELICA CASTRO DE LA FUENTE,36,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.338611,-97.078333
2091,TEPANCO DE LÓPEZ,FRANCISCO I. MADERO,21DCC0560N,FRANCISCO I. MADERO,48,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.493056,-97.464444
2092,TETELA DE OCAMPO,LA CAÑADA,21DJN0490Y,MARIA DOLORES POSADAS OLAYO,14,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.792222,-97.815278
2093,ATLIXCO,SAN JERÓNIMO CALERAS,21DJN1530P,EMILIANO ZAPATA,27,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.845,-98.341667
2094,HUEYTAMALCO,EL MOHÓN,21DJN2191N,30 DE ABRIL,61,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.907832,-97.281491
2095,COYOMEAPAN,MATLAHUACALA,21DPB0048B,JOSE MARIA MORELOS Y PAVON,65,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.247222,-97.034722
2096,TEPETZINTLA,TEMPEXTLA,21DPB0194M,VICENTE GUERRERO,37,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.933889,-97.826111
2097,CUAUTEMPAN,TOTOCUAUTLA,21DPB0399F,LICENCIADO ADOLFO LOPEZ MATEOS,21,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.93073,-97.774509
2098,ZOQUITLÁN,POZOTITLA,21DPB0554H,HIMNO NACIONAL,44,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.393507,-96.88912
2099,TEPETZINTLA,CHICOMETEPEC (SAN SIMÓN),21DPB0602A,FRANCISCO I. MADERO,151,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,19.9625,-97.828333
2100,COYOMEAPAN,IXTLÁHUAC,21DPB0755E,MELCHOR OCAMPO,60,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.270556,-96.961389
2101,ZOQUITLÁN,TEPEQUEXPA,21DPB0802Z,IGNACIO ALDAMA,50,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.484313,-96.915525
2102,ZINACATEPEC,SAN SEBASTIÁN ZINACATEPEC,21DPB0895E,CONSTANTINO REYES VALERIO,134,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.334722,-97.245
2103,COXCATLÁN,CALPUHUACAN,21DPR0045F,MELCHOR OCAMPO,23,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.315094,-97.114724
2104,TECALI DE HERRERA,TECALI DE HERRERA,21DPR0389Z,RICARDO FLORES MAGON,173,DAÑO MENOR,PROGRAMA DE LA REFORMA EDUCATIVA,100,18.895217,-97.992189
